QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,District,PoEName,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
16,surv_cross_border_screening,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",0.5,,,2025-Q3,1,ODK Server,Kenya,TURKANA,Lokichoggio Airport and Nadapal Temporary border,National,Kenya,English,data,21,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
16,surv_cross_border_screening,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",0,no,,2025-Q3,1,ODK Server,Kenya,WAJIR,Wajir airport,National,Kenya,English,data,21,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,,,2025-Q3,1,ODK Server,Kenya,,LWAKHAKHA POE,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,,,2025-Q3,1,ODK Server,Kenya,KAJIADO,ILLASIT POINT OF ENTRY AND EXIT,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,The POE is not located at an international border,,2025-Q3,1,ODK Server,Kenya,KILIFI,MALINDI INTERNATIONAL AIRPORT,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,The POE is not at a international border.,,2025-Q3,1,ODK Server,Kenya,KISUMU,Kisumu International Airport,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,Each Country coordinate its own screening processes and share information with neighboring country on need basis,,2025-Q3,1,ODK Server,Kenya,KWALE,Lunga Lunga OSBP,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,Our POE IS NOT LOCATED A ABOVE STATED POINT,,2025-Q3,1,ODK Server,Kenya,KWALE,SHIMONI,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,Close cordination and information sharing is done,,2025-Q3,1,ODK Server,Kenya,MARSABIT,Moyale OSBP,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,share screening data with our neighboring country,,2025-Q3,1,ODK Server,Kenya,MIGORI,ISEBANIA ONE STOP BORDER POST,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,,,2025-Q3,1,ODK Server,Kenya,MOMBASA,Kilindini Sea Port,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,"Gaps in Practice
• No routine joint screening at airports between Kenya and neighboring countries like Tanzania, Uganda, or Rwanda.
• Screening data is not regularly shared between Port Health units across borders.
• No harmonized tools or SOPs for synchronized screening or referral With neighbouring countries",,2025-Q3,1,ODK Server,Kenya,MOMBASA,MOI INTERNATIONAL AIRPORT,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,,,2025-Q3,1,ODK Server,Kenya,NAIROBI,JOMO -KENYATTA INTERNATIONAL AIRPORT (JKIA),National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,SCREENING IS ONLY COORDINATED BY THE COUNTRY PORT HEALTH DEPARMENT,,2025-Q3,1,ODK Server,Kenya,TAITA TAVETA,TAVETA,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,,,2025-Q3,1,ODK Server,Kenya,TRANS NZOIA,SUAM,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,We share partially,,2025-Q3,1,ODK Server,Kenya,TURKANA,Lokichoggio Airport and Nadapal Temporary border,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
17,surv_cross_border_screening_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,"If the PoE is at an international border, is screening coordinated with the neighboring country?",,,,2025-Q3,1,ODK Server,Kenya,WAJIR,Wajir airport,National,Kenya,English,data,22,"If the PoE is at an international border, is screening coordinated with the neighboring country?"
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,,LWAKHAKHA POE,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,KAJIADO,ILLASIT POINT OF ENTRY AND EXIT,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,KILIFI,MALINDI INTERNATIONAL AIRPORT,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,0.5,,,2025-Q3,1,ODK Server,Kenya,KISUMU,Kisumu International Airport,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,KWALE,Lunga Lunga OSBP,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,KWALE,SHIMONI,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,0.5,,,2025-Q3,1,ODK Server,Kenya,MARSABIT,Moyale OSBP,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,MIGORI,ISEBANIA ONE STOP BORDER POST,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,MOMBASA,Kilindini Sea Port,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,MOMBASA,MOI INTERNATIONAL AIRPORT,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,0.5,,,2025-Q3,1,ODK Server,Kenya,NAIROBI,JOMO -KENYATTA INTERNATIONAL AIRPORT (JKIA),National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,0.5,,,2025-Q3,1,ODK Server,Kenya,TAITA TAVETA,TAVETA,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,0.5,,,2025-Q3,1,ODK Server,Kenya,TRANS NZOIA,SUAM,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,1,yes,,2025-Q3,1,ODK Server,Kenya,TURKANA,Lokichoggio Airport and Nadapal Temporary border,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
18,surv_sop_fvd_cases,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,0.5,,,2025-Q3,1,ODK Server,Kenya,WAJIR,Wajir airport,National,Kenya,English,data,23,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,,LWAKHAKHA POE,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,KAJIADO,ILLASIT POINT OF ENTRY AND EXIT,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,We have an SOP,,2025-Q3,1,ODK Server,Kenya,KILIFI,MALINDI INTERNATIONAL AIRPORT,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,Not comprehensive,,2025-Q3,1,ODK Server,Kenya,KISUMU,Kisumu International Airport,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,KWALE,Lunga Lunga OSBP,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,Nil,,2025-Q3,1,ODK Server,Kenya,KWALE,SHIMONI,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,MARSABIT,Moyale OSBP,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,We have SOPs for diseases of international concern,,2025-Q3,1,ODK Server,Kenya,MIGORI,ISEBANIA ONE STOP BORDER POST,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,MOMBASA,Kilindini Sea Port,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,MOMBASA,MOI INTERNATIONAL AIRPORT,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,"SOPS FOR THE POE N FVD, DRAFTED, ADOPTED AND READY TO BE DEPLOYED DURING THE FVD OUTBREAK.",,2025-Q3,1,ODK Server,Kenya,NAIROBI,JOMO -KENYATTA INTERNATIONAL AIRPORT (JKIA),National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,TAITA TAVETA,TAVETA,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,TRANS NZOIA,SUAM,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,SOPS are in place,,2025-Q3,1,ODK Server,Kenya,TURKANA,Lokichoggio Airport and Nadapal Temporary border,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
19,surv_sop_fvd_cases_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?,,,,2025-Q3,1,ODK Server,Kenya,WAJIR,Wajir airport,National,Kenya,English,data,24,Are there standard operating procedures (SOPs) in place to identify and report suspect FVD cases at the PoE?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,,LWAKHAKHA POE,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,KAJIADO,ILLASIT POINT OF ENTRY AND EXIT,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,KILIFI,MALINDI INTERNATIONAL AIRPORT,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,KISUMU,Kisumu International Airport,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,KWALE,Lunga Lunga OSBP,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,KWALE,SHIMONI,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0,no,,2025-Q3,1,ODK Server,Kenya,MARSABIT,Moyale OSBP,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,MIGORI,ISEBANIA ONE STOP BORDER POST,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0.5,,,2025-Q3,1,ODK Server,Kenya,MOMBASA,Kilindini Sea Port,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,1,yes,,2025-Q3,1,ODK Server,Kenya,MOMBASA,MOI INTERNATIONAL AIRPORT,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0.5,,,2025-Q3,1,ODK Server,Kenya,NAIROBI,JOMO -KENYATTA INTERNATIONAL AIRPORT (JKIA),National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0.5,,,2025-Q3,1,ODK Server,Kenya,TAITA TAVETA,TAVETA,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0,no,,2025-Q3,1,ODK Server,Kenya,TRANS NZOIA,SUAM,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0,no,,2025-Q3,1,ODK Server,Kenya,TURKANA,Lokichoggio Airport and Nadapal Temporary border,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
20,surv_staff_trained,English,Surveillance,SURV,1,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,0.5,,,2025-Q3,1,ODK Server,Kenya,WAJIR,Wajir airport,National,Kenya,English,data,25,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,,LWAKHAKHA POE,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,KAJIADO,ILLASIT POINT OF ENTRY AND EXIT,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,Staff have trained and are familiar with reporting FVD cases,,2025-Q3,1,ODK Server,Kenya,KILIFI,MALINDI INTERNATIONAL AIRPORT,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,"Not all. The training was long time ago,",,2025-Q3,1,ODK Server,Kenya,KISUMU,Kisumu International Airport,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,Staff trained more than two years ago. Refresher training required,,2025-Q3,1,ODK Server,Kenya,KWALE,Lunga Lunga OSBP,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,"Use 
visualization
Temperature monitors
LAST PORT OF CALL(L.P.C) CHECK
VERBAL communication",,2025-Q3,1,ODK Server,Kenya,KWALE,SHIMONI,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,MARSABIT,Moyale OSBP,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,MIGORI,ISEBANIA ONE STOP BORDER POST,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,MOMBASA,Kilindini Sea Port,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,MOMBASA,MOI INTERNATIONAL AIRPORT,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,CONTINOUS RETRAINING OF STAFFS WORKING AT POE IS RECOMMENDED.,,2025-Q3,1,ODK Server,Kenya,NAIROBI,JOMO -KENYATTA INTERNATIONAL AIRPORT (JKIA),National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,ONLY SENSITIZATION,,2025-Q3,1,ODK Server,Kenya,TAITA TAVETA,TAVETA,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,,,2025-Q3,1,ODK Server,Kenya,TRANS NZOIA,SUAM,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
21,surv_staff_trained_note,English,Surveillance,SURV,0,10,0.111111,0.6250,0.0625,Surveillance,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?,,None trained but guided by standard case definition.,,2025-Q3,1,ODK Server,Kenya,TURKANA,Lokichoggio Airport and Nadapal Temporary border,National,Kenya,English,data,26,Have staff working at the PoE been trained on how to identify and report a suspect FVD case?
