QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,District,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
119,osl_workforce_ctc_training,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",1,yes,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,122,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,Il n'existe pas de personnel avec compétence pour l'installation au niveau des districts sanitaires des TRO/UTC/CTC,Il n'existe pas de personnel avec compétence pour l'installation au niveau des districts sanitaires des TRO/UTC/CTC,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,Except trainings in ORPs that were only done in Nakonde,Except trainings in ORPs that were only done in Nakonde,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
120,osl_workforce_ctc_training_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP",,,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,123,"9.2 - Workforce is availabe and trained in setting up CTC, CTUs, ORP"
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,0,no,,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,0,no,,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,0,no,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,0,no,,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
121,osl_ctc_sites_identified,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,1,yes,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,124,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,Les districts sanitaires à risques ou points chauds de choléraa ne disposent pas sites pouvant être transfoermer rapidement en CTC/UTC/ORP,Les districts sanitaires à risques ou points chauds de choléraa ne disposent pas sites pouvant être transfoermer rapidement en CTC/UTC/ORP,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,les zones chaudes sont listées  mais les sites non identifiés.,les zones chaudes sont listées  mais les sites non identifiés.,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
122,osl_ctc_sites_identified_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management,,,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,125,9.3 - The region/province/district/county has identified sites for the establishment of CTC/CTU/ORP in at least 80 % of cholera PAMIs (hotspots) and/or high-risk areas for cholera case management
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,0,no,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Copperbelt,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Luapula,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Lusaka,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Muchinga,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Northern,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Southern,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
123,osl_stock_monitoring_system,English,09. Log and procurement,09. OSL,1,10,0.083333,1.666667,0.1667,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,1,yes,,2025,1,ODK Server,ZAMBIA,Western,National,ZAMBIA,English,data,126,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
124,osl_stock_monitoring_system_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,,Il existe de système de gestion de stock mais devra être renforcé pour le suivi efficace de stock de choléra dans les districts sanitaires,Il existe de système de gestion de stock mais devra être renforcé pour le suivi efficace de stock de choléra dans les districts sanitaires,2025,1,ODK Server,CENTRAL AFRICAN REPUBLIC,Bamingui-Bangoran,National,CENTRAL AFRICAN REPUBLIC,English,data,127,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
124,osl_stock_monitoring_system_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,,,,2025,1,ODK Server,CHAD,Logone Occidental,National,CHAD,English,data,127,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
124,osl_stock_monitoring_system_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,,,,2025,1,ODK Server,CHAD,Ouaddai,National,CHAD,English,data,127,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
124,osl_stock_monitoring_system_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,,L'inventaire du stock physique est réalisé,L'inventaire du stock physique est réalisé,2025,1,ODK Server,CHAD,Sila,National,CHAD,English,data,127,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
124,osl_stock_monitoring_system_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,,,,2025,1,ODK Server,REPUBLIC OF CONGO,Brazzaville,National,REPUBLIC OF CONGO,English,data,127,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
124,osl_stock_monitoring_system_comment,English,09. Log and procurement,09. OSL,0,10,0.083333,0.000000,0.0000,09. Log and procurement,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place,,,,2025,1,ODK Server,ZAMBIA,Central,National,ZAMBIA,English,data,127,9.4 - Region/province/district/county has a functional stock monitoring system for cholera in place
