QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,District,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
22,trained_case_mgnt,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence a case management team trained in the WHO Clinical Mpox disease platform for clinical care including standardized data collection and to be trained on CORE protocol for Mpox disease trials when available in your province/district/county/state ?,0,no,,2024,2,ODK Server,Uganda,"BUSOGA (JINJA) REGION (Mayuge district -confirmed, probable,discarded and suspect cases) Jinja City with C003 contacts, Jinja district with suspects, Kamuli district with suspect and Namutumba district with a suspect. Total 19  alerts (6) Jinja District [1 discarded, 4 suspects, , ],  11 Mayuge[1 confirmed, 2 probable, 1 discarded,  5 suspects, 1 evading verification, 1 Kampala based missing  phone contact],  1 Kamuli (1 suspect, 1 Namutumba)., 15 contacts,",National,Uganda,English,data,26,Is there in existence a case management team trained in the WHO Clinical Mpox disease platform for clinical care including standardized data collection and to be trained on CORE protocol for Mpox disease trials when available in your province/district/county/state ?
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Amhara,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Dire Dawa,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Harari,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Gambella,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,SNNPR,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Somali,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Oromiya,National,ETHIOPIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2025,1,ODK Server,GUINEA,Nzerekore,National,GUINEA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2024,2,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,North west,National,SOUTH AFRICA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,MPUMALANGA,National,SOUTH AFRICA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,North West Province,National,SOUTH AFRICA,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",1,yes,,2024,2,ODK Server,Uganda,Kasese,National,Uganda,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
23,trained_hcw,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?",0,no,,2024,2,ODK Server,Uganda,"BUSOGA (JINJA) REGION (Mayuge district -confirmed, probable,discarded and suspect cases) Jinja City with C003 contacts, Jinja district with suspects, Kamuli district with suspect and Namutumba district with a suspect. Total 19  alerts (6) Jinja District [1 discarded, 4 suspects, , ],  11 Mayuge[1 confirmed, 2 probable, 1 discarded,  5 suspects, 1 evading verification, 1 Kampala based missing  phone contact],  1 Kamuli (1 suspect, 1 Namutumba)., 15 contacts,",National,Uganda,English,data,27,"Is there in existence trained HCWS to clinically suspect, detect/identify, confirm and manage clinically, and distinguish from other pox and/ or herpes viruses, and also manage co-infections in your province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Amhara,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Dire Dawa,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Harari,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Gambella,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,SNNPR,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Somali,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2025,1,ODK Server,ETHIOPIA,Oromiya,National,ETHIOPIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",1,yes,,2025,1,ODK Server,GUINEA,Nzerekore,National,GUINEA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",1,yes,,2024,2,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,North west,National,SOUTH AFRICA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,MPUMALANGA,National,SOUTH AFRICA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2024,2,ODK Server,SOUTH AFRICA,North West Province,National,SOUTH AFRICA,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2024,2,ODK Server,Uganda,Kasese,National,Uganda,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
24,countermsrs_avail_or_approv,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Are medical countermeasures available, or approved in your  province/district/county/state?",0,no,,2024,2,ODK Server,Uganda,"BUSOGA (JINJA) REGION (Mayuge district -confirmed, probable,discarded and suspect cases) Jinja City with C003 contacts, Jinja district with suspects, Kamuli district with suspect and Namutumba district with a suspect. Total 19  alerts (6) Jinja District [1 discarded, 4 suspects, , ],  11 Mayuge[1 confirmed, 2 probable, 1 discarded,  5 suspects, 1 evading verification, 1 Kampala based missing  phone contact],  1 Kamuli (1 suspect, 1 Namutumba)., 15 contacts,",National,Uganda,English,data,28,"Are medical countermeasures available, or approved in your  province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Amhara,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Dire Dawa,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Harari,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Gambella,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,SNNPR,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Somali,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,ETHIOPIA,Oromiya,National,ETHIOPIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2025,1,ODK Server,GUINEA,Nzerekore,National,GUINEA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2024,2,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,North west,National,SOUTH AFRICA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,MPUMALANGA,National,SOUTH AFRICA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2024,2,ODK Server,SOUTH AFRICA,North West Province,National,SOUTH AFRICA,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2024,2,ODK Server,Uganda,Kasese,National,Uganda,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
25,std_case_definition,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?",1,yes,,2024,2,ODK Server,Uganda,"BUSOGA (JINJA) REGION (Mayuge district -confirmed, probable,discarded and suspect cases) Jinja City with C003 contacts, Jinja district with suspects, Kamuli district with suspect and Namutumba district with a suspect. Total 19  alerts (6) Jinja District [1 discarded, 4 suspects, , ],  11 Mayuge[1 confirmed, 2 probable, 1 discarded,  5 suspects, 1 evading verification, 1 Kampala based missing  phone contact],  1 Kamuli (1 suspect, 1 Namutumba)., 15 contacts,",National,Uganda,English,data,29,"Is there in existence standard case definition and guidelines (Revised and updated, interim rapid response guidance) in your province/district/county/state?"
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Amhara,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Dire Dawa,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Harari,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,1,yes,,2025,1,ODK Server,ETHIOPIA,Gambella,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,SNNPR,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Somali,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Oromiya,National,ETHIOPIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2025,1,ODK Server,GUINEA,Nzerekore,National,GUINEA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2024,2,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,1,yes,,2024,2,ODK Server,SOUTH AFRICA,North west,National,SOUTH AFRICA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,1,yes,,2024,2,ODK Server,SOUTH AFRICA,MPUMALANGA,National,SOUTH AFRICA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2024,2,ODK Server,SOUTH AFRICA,North West Province,National,SOUTH AFRICA,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,1,yes,,2024,2,ODK Server,Uganda,Kasese,National,Uganda,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
26,hiv_included_in_mpox_guidelines,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?,0,no,,2024,2,ODK Server,Uganda,"BUSOGA (JINJA) REGION (Mayuge district -confirmed, probable,discarded and suspect cases) Jinja City with C003 contacts, Jinja district with suspects, Kamuli district with suspect and Namutumba district with a suspect. Total 19  alerts (6) Jinja District [1 discarded, 4 suspects, , ],  11 Mayuge[1 confirmed, 2 probable, 1 discarded,  5 suspects, 1 evading verification, 1 Kampala based missing  phone contact],  1 Kamuli (1 suspect, 1 Namutumba)., 15 contacts,",National,Uganda,English,data,30,Have HIV/AIDS program or sexual health clinics been included in Mpox case management guidelines in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Amhara,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,1,yes,,2025,1,ODK Server,ETHIOPIA,Dire Dawa,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,1,yes,,2025,1,ODK Server,ETHIOPIA,Harari,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,1,yes,,2025,1,ODK Server,ETHIOPIA,Gambella,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,SNNPR,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,0,no,,2025,1,ODK Server,ETHIOPIA,Somali,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
27,std_screening_tool,English,03 - Case management,03-CASMAN,1,10,0.100000,1.000000,0.100000,03 - Case management,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?,1,yes,,2025,1,ODK Server,ETHIOPIA,Oromiya,National,ETHIOPIA,English,data,31,Is there in existence standard screening tools (adapted from Interim guidance) in your province/district/county/state?
