QuestionID,QuestionKey,HasInternationalPOE,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,District,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Nasarawa,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Ogun,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Ondo,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Osun,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Oyo,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Plateau,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",0,no,,2025,1,ODK Server,NIGERIA,Rivers,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",1,yes,,2025,1,ODK Server,NIGERIA,Sokoto,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",0,,,2025,1,ODK Server,NIGERIA,Taraba,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",0,no,,2025,1,ODK Server,NIGERIA,Yobe,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
44,rcce_rumor_management,0,English,07 - Risk Communications and Community Engagement,07 - RCCE,1,10,0.090909,1.666667,0.166667,07 - Risk Communications and Community Engagement,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response.",0,no,,2025,1,ODK Server,NIGERIA,Zamfara,National,NIGERIA,English,data,46,"Have tools / processes to incorporate  active listening,  management of rumours and misinformation Into the overall outbreak response."
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Abia,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Adamawa,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Akwa Ibom,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,The state needs capacity building of social mobilization officers and DSNOs on infodemic management and public communication in disease surveillance. There is also need to conduct streamlined community dialogues and communication outreaches across the 21LGAs prioritizing the 6 Lassa Fever endemic LGAs.,,06 - RCCE:The state needs capacity building of social mobilization officers and DSNOs on infodemic management and public communication in disease surveillance. There is also need to conduct streamlined community dialogues and communication outreaches across the 21LGAs prioritizing the 6 Lassa Fever endemic LGAs.,2025,1,ODK Server,NIGERIA,Anambra,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Bauchi,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,Tools and processes for epidemic prone diseases in general,,06 - RCCE:Tools and processes for epidemic prone diseases in general,2025,1,ODK Server,NIGERIA,Bayelsa,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,ENHANCED MORE RCC STRATEGY TO ENSURE CFR IS REDUCED BY ENSURING EARLY DETECTION IN COMMUNITIES AND IMPROVED HEALTH SEEKING BEHAVIOURS,,06 - RCCE:ENHANCED MORE RCC STRATEGY TO ENSURE CFR IS REDUCED BY ENSURING EARLY DETECTION IN COMMUNITIES AND IMPROVED HEALTH SEEKING BEHAVIOURS,2025,1,ODK Server,NIGERIA,Benue,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Borno,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,Intensive training for RCCE needed,,06 - RCCE:Intensive training for RCCE needed,2025,1,ODK Server,NIGERIA,Cross River,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Delta,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Ebonyi,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Edo,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Ekiti,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Enugu,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,State Connect center not activated by NCDC.,,06 - RCCE:State Connect center not activated by NCDC.,2025,1,ODK Server,NIGERIA,Gombe,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Imo,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,N,,06 - RCCE:N,2025,1,ODK Server,NIGERIA,Jigawa,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Kaduna,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Kano,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,More financial support and training of health educators,,06 - RCCE:More financial support and training of health educators,2025,1,ODK Server,NIGERIA,Katsina,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Kebbi,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,Develop key messages in local languages and provide refresher training for officers,,06 - RCCE:Develop key messages in local languages and provide refresher training for officers,2025,1,ODK Server,NIGERIA,Kogi,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Kwara,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Lagos,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Nasarawa,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Ogun,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Ondo,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Osun,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Oyo,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Plateau,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,Rivers State has an active Risk Communication pillar and lead.,,06 - RCCE:Rivers State has an active Risk Communication pillar and lead.,2025,1,ODK Server,NIGERIA,Rivers,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Sokoto,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Taraba,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,0,,06 - RCCE:,2025,1,ODK Server,NIGERIA,Yobe,National,NIGERIA,English,data,47,Comment
45,rcce_comment,0,English,Comment,07 - RCCE,0,0,0.000000,0.000000,0.000000,Comment,Comment,"there is no  trained personnel readily available on this, they needs more trainings",,"06 - RCCE:there is no  trained personnel readily available on this, they needs more trainings",2025,1,ODK Server,NIGERIA,Zamfara,National,NIGERIA,English,data,47,Comment
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Abia,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Adamawa,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Akwa Ibom,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Anambra,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Bauchi,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Bayelsa,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Benue,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Borno,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Cross River,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Delta,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Ebonyi,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Edo,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Ekiti,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Enugu,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Federal Capital Territory,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Gombe,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Imo,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Jigawa,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Kaduna,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Kano,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Katsina,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Kebbi,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Kogi,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Kwara,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Lagos,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Nasarawa,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Ogun,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Ondo,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Osun,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Oyo,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Plateau,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Rivers,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,1,yes,,2025,1,ODK Server,NIGERIA,Sokoto,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,,,2025,1,ODK Server,NIGERIA,Taraba,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Yobe,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
46,ipc_strengthen_sops,0,English,08 - Infection Prevention and Control & Safe and Dignified Burials,08 - IPC,1,10,0.090909,3.333333,0.333333,08 - Infection Prevention and Control & Safe and Dignified Burials,Strengthen infection prevention and control guidelines and SOPS in all health facilities.,0,no,,2025,1,ODK Server,NIGERIA,Zamfara,National,NIGERIA,English,data,48,Strengthen infection prevention and control guidelines and SOPS in all health facilities.
