QuestionID,QuestionKey,Language,Category,CategoryCode,AffectsScore,CategoryScore,CategoryWeight,QuestionScore,QuestionCategoryWeight,CategoryLanguage,QuestionLanguage,NationalYNValue,NationalYN,Comments,DataPeriod,DataPeriodId,FileName,Country,AdminLevel,AdminLevelName,FileLanguage,Table,RowNo,Question
61,osl_comment,English,Comment,Comment,0,0,0.000000,0.000000,0.000000,Comment,Comments,0,,09 - Logistics and procurement:,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,165,Comments
61,osl_comment,English,Comment,Comment,0,0,0.000000,0.000000,0.000000,Comment,Comments,0,,09 - Logistics and procurement:,2024,1,ODK Server,Uganda,National,Uganda,English,data,165,Comments
62,poe_contingency_plan,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.1 - Ensure that a health emergency contingency plan is in place at high risk PoE (ports, airports, and ground crossings). (International Health Regulations (2005))",1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,166,"10.1 - Ensure that a health emergency contingency plan is in place at high risk PoE (ports, airports, and ground crossings). (International Health Regulations (2005))"
62,poe_contingency_plan,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.1 - Ensure that a health emergency contingency plan is in place at high risk PoE (ports, airports, and ground crossings). (International Health Regulations (2005))",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,166,"10.1 - Ensure that a health emergency contingency plan is in place at high risk PoE (ports, airports, and ground crossings). (International Health Regulations (2005))"
63,poe_sites_equipped,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control",10.2 - Equip and appropriately staff sites for health assessments and management of suspected ill travellers at all PoE.,0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,169,10.2 - Equip and appropriately staff sites for health assessments and management of suspected ill travellers at all PoE.
63,poe_sites_equipped,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control",10.2 - Equip and appropriately staff sites for health assessments and management of suspected ill travellers at all PoE.,1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,169,10.2 - Equip and appropriately staff sites for health assessments and management of suspected ill travellers at all PoE.
64,poe_sops_management,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.3 - Available SoPs to identify, manage and refer suspected ill travellers from PoE to designated hospitals /isolation facility.",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,172,"10.3 - Available SoPs to identify, manage and refer suspected ill travellers from PoE to designated hospitals /isolation facility."
64,poe_sops_management,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.3 - Available SoPs to identify, manage and refer suspected ill travellers from PoE to designated hospitals /isolation facility.",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,172,"10.3 - Available SoPs to identify, manage and refer suspected ill travellers from PoE to designated hospitals /isolation facility."
65,poe_comm_system_test,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.4 - Review and test current communication system between health authorities and conveyance operators at PoE, and national health surveillance systems.",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,175,"10.4 - Review and test current communication system between health authorities and conveyance operators at PoE, and national health surveillance systems."
65,poe_comm_system_test,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.4 - Review and test current communication system between health authorities and conveyance operators at PoE, and national health surveillance systems.",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,175,"10.4 - Review and test current communication system between health authorities and conveyance operators at PoE, and national health surveillance systems."
66,poe_authority_sensitize,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.5 - Sensitize public health authorities at PoE of the disease, review their roles and processes for handling, reporting and for referral of suspected ill travellers.",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,178,"10.5 - Sensitize public health authorities at PoE of the disease, review their roles and processes for handling, reporting and for referral of suspected ill travellers."
66,poe_authority_sensitize,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control","10.5 - Sensitize public health authorities at PoE of the disease, review their roles and processes for handling, reporting and for referral of suspected ill travellers.",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,178,"10.5 - Sensitize public health authorities at PoE of the disease, review their roles and processes for handling, reporting and for referral of suspected ill travellers."
67,poe_exit_screening_sop,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control",10.6 - Available SOP for implementing exit screening in the event of a confirmed outbreak.,0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,181,10.6 - Available SOP for implementing exit screening in the event of a confirmed outbreak.
67,poe_exit_screening_sop,English,"10 - Points of Entry (PoE), cross border and animal control",10 - POE,1,10,0.100000,1.666667,0.166667,"10 - Points of Entry (PoE), cross border and animal control",10.6 - Available SOP for implementing exit screening in the event of a confirmed outbreak.,1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,181,10.6 - Available SOP for implementing exit screening in the event of a confirmed outbreak.
68,poe_comment,English,Comment,Comment,0,0,0.000000,0.000000,0.000000,Comment,Comments,0,,"10 - Points of Entry (PoE), cross border and animal control:",2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,184,Comments
68,poe_comment,English,Comment,Comment,0,0,0.000000,0.000000,0.000000,Comment,Comments,0,,"10 - Points of Entry (PoE), cross border and animal control:",2024,1,ODK Server,Uganda,National,Uganda,English,data,184,Comments
1,opr_incident_mgr_identified,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,1.01 - Gestionnaire de l'incident de l'OMS Identifié avec les fonctions clés de gestion de l'incident identifiées et communiquées au bureau régional. (ERF),1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,1,1.01 - Gestionnaire de l'incident de l'OMS Identifié avec les fonctions clés de gestion de l'incident identifiées et communiquées au bureau régional. (ERF)
1,opr_incident_mgr_identified,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,1.01 - Gestionnaire de l'incident de l'OMS Identifié avec les fonctions clés de gestion de l'incident identifiées et communiquées au bureau régional. (ERF),1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,1,1.01 - Gestionnaire de l'incident de l'OMS Identifié avec les fonctions clés de gestion de l'incident identifiées et communiquées au bureau régional. (ERF)
2,opr_public_health_assess,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,1.02 - Évaluation de la santé publique et des risques menée avec le secteur de la santé. (IDSR),1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,4,1.02 - Évaluation de la santé publique et des risques menée avec le secteur de la santé. (IDSR)
2,opr_public_health_assess,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,1.02 - Évaluation de la santé publique et des risques menée avec le secteur de la santé. (IDSR),1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,4,1.02 - Évaluation de la santé publique et des risques menée avec le secteur de la santé. (IDSR)
3,opr_contingency_plan_ready,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,"1.03 - Plan d'urgence du secteur de la santé élaboré et testé avec les partenaires, décrivant les mesures de préparation immédiates et la stratégie de réponse. (Modèle de plan d'urgence du CPI)",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,7,"1.03 - Plan d'urgence du secteur de la santé élaboré et testé avec les partenaires, décrivant les mesures de préparation immédiates et la stratégie de réponse. (Modèle de plan d'urgence du CPI)"
3,opr_contingency_plan_ready,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,"1.03 - Plan d'urgence du secteur de la santé élaboré et testé avec les partenaires, décrivant les mesures de préparation immédiates et la stratégie de réponse. (Modèle de plan d'urgence du CPI)",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,7,"1.03 - Plan d'urgence du secteur de la santé élaboré et testé avec les partenaires, décrivant les mesures de préparation immédiates et la stratégie de réponse. (Modèle de plan d'urgence du CPI)"
4,opr_emergency_stocks_prepos,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,1.04 - Stocks d'urgence prépositionnés au niveau sous-régional ou national.,1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,10,1.04 - Stocks d'urgence prépositionnés au niveau sous-régional ou national.
4,opr_emergency_stocks_prepos,French,01 - Préparation opérationnelle de l'OMS,01 - OR,1,10,0.100000,2.500000,0.250000,01 - Préparation opérationnelle de l'OMS,1.04 - Stocks d'urgence prépositionnés au niveau sous-régional ou national.,1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,10,1.04 - Stocks d'urgence prépositionnés au niveau sous-régional ou national.
5,opr_comment,French,01 - Préparation opérationnelle de l'OMS,Comment,0,0,0.000000,0.000000,0.000000,01 - Préparation opérationnelle de l'OMS,Commentaires,0,,01 - WHO Operational Readiness:,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,13,Commentaires
5,opr_comment,French,01 - Préparation opérationnelle de l'OMS,Comment,0,0,0.000000,0.000000,0.000000,01 - Préparation opérationnelle de l'OMS,Commentaires,0,,01 - WHO Operational Readiness:,2024,1,ODK Server,Uganda,National,Uganda,English,data,13,Commentaires
6,coord_rvf_focal_point,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,2.01 - Identifier et désigner un point focal national / gestionnaire d'incident pour la FVR qui sera responsable de la coordination et du partage d'informations en temps opportun entre les secteurs de la santé publique et de la santé animale (et les programmes de lutte contre les vecteurs) pendant les périodes d'alerte et de contrôle de l'épidémie. (Outil opérationnel des mécanismes de coordination multisectorielle),0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,14,2.01 - Identifier et désigner un point focal national / gestionnaire d'incident pour la FVR qui sera responsable de la coordination et du partage d'informations en temps opportun entre les secteurs de la santé publique et de la santé animale (et les programmes de lutte contre les vecteurs) pendant les périodes d'alerte et de contrôle de l'épidémie. (Outil opérationnel des mécanismes de coordination multisectorielle)
6,coord_rvf_focal_point,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,2.01 - Identifier et désigner un point focal national / gestionnaire d'incident pour la FVR qui sera responsable de la coordination et du partage d'informations en temps opportun entre les secteurs de la santé publique et de la santé animale (et les programmes de lutte contre les vecteurs) pendant les périodes d'alerte et de contrôle de l'épidémie. (Outil opérationnel des mécanismes de coordination multisectorielle),1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,14,2.01 - Identifier et désigner un point focal national / gestionnaire d'incident pour la FVR qui sera responsable de la coordination et du partage d'informations en temps opportun entre les secteurs de la santé publique et de la santé animale (et les programmes de lutte contre les vecteurs) pendant les périodes d'alerte et de contrôle de l'épidémie. (Outil opérationnel des mécanismes de coordination multisectorielle)
7,coord_incident_team_train,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,"2.02 - Identifier, former et désigner le gestionnaire de l'incident et l'équipe de gestion de l'incident. (Manuel PHEOC de l'OMS)",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,17,"2.02 - Identifier, former et désigner le gestionnaire de l'incident et l'équipe de gestion de l'incident. (Manuel PHEOC de l'OMS)"
7,coord_incident_team_train,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,"2.02 - Identifier, former et désigner le gestionnaire de l'incident et l'équipe de gestion de l'incident. (Manuel PHEOC de l'OMS)",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,17,"2.02 - Identifier, former et désigner le gestionnaire de l'incident et l'équipe de gestion de l'incident. (Manuel PHEOC de l'OMS)"
8,coord_rvf_organigram,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,2.03 - Désigner un organigramme IMS pour la FVR au niveau national. (Manuel PHEOC de l'OMS),0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,20,2.03 - Désigner un organigramme IMS pour la FVR au niveau national. (Manuel PHEOC de l'OMS)
8,coord_rvf_organigram,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,2.03 - Désigner un organigramme IMS pour la FVR au niveau national. (Manuel PHEOC de l'OMS),1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,20,2.03 - Désigner un organigramme IMS pour la FVR au niveau national. (Manuel PHEOC de l'OMS)
9,coord_national_taskforce,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,2.04 - Créer un groupe de travail/comité national pour coordonner et mettre en œuvre des actions de préparation nationales par le biais de sous-comités techniques.,1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,23,2.04 - Créer un groupe de travail/comité national pour coordonner et mettre en œuvre des actions de préparation nationales par le biais de sous-comités techniques.
9,coord_national_taskforce,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,2.04 - Créer un groupe de travail/comité national pour coordonner et mettre en œuvre des actions de préparation nationales par le biais de sous-comités techniques.,1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,23,2.04 - Créer un groupe de travail/comité national pour coordonner et mettre en œuvre des actions de préparation nationales par le biais de sous-comités techniques.
10,coord_multisec_collab,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,"2.05 - Des capacités de collaboration multisectorielle pour l'évaluation et la gestion des risques sont en place et fonctionnent pour permettre l'échange d'informations, d'expertise et d'expérience. (les secteurs devraient inclure le personnel de laboratoire des secteurs humain et vétérinaire, les entomologistes, les responsables de la santé publique, les vétérinaires, etc.)",1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,26,"2.05 - Des capacités de collaboration multisectorielle pour l'évaluation et la gestion des risques sont en place et fonctionnent pour permettre l'échange d'informations, d'expertise et d'expérience. (les secteurs devraient inclure le personnel de laboratoire des secteurs humain et vétérinaire, les entomologistes, les responsables de la santé publique, les vétérinaires, etc.)"
10,coord_multisec_collab,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,"2.05 - Des capacités de collaboration multisectorielle pour l'évaluation et la gestion des risques sont en place et fonctionnent pour permettre l'échange d'informations, d'expertise et d'expérience. (les secteurs devraient inclure le personnel de laboratoire des secteurs humain et vétérinaire, les entomologistes, les responsables de la santé publique, les vétérinaires, etc.)",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,26,"2.05 - Des capacités de collaboration multisectorielle pour l'évaluation et la gestion des risques sont en place et fonctionnent pour permettre l'échange d'informations, d'expertise et d'expérience. (les secteurs devraient inclure le personnel de laboratoire des secteurs humain et vétérinaire, les entomologistes, les responsables de la santé publique, les vétérinaires, etc.)"
11,coord_subnat_taskforces,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,"2.06 - Groupes de travail multisectoriels (humains, animaux, vecteurs) mis en place au niveau infranational.",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,29,"2.06 - Groupes de travail multisectoriels (humains, animaux, vecteurs) mis en place au niveau infranational."
11,coord_subnat_taskforces,French,02 - Coordination,02 - COORD,1,10,0.100000,1.666667,0.166667,02 - Coordination,"2.06 - Groupes de travail multisectoriels (humains, animaux, vecteurs) mis en place au niveau infranational.",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,29,"2.06 - Groupes de travail multisectoriels (humains, animaux, vecteurs) mis en place au niveau infranational."
12,coord_nims_stakeholders_comment,French,02 - Coordination,Comment,0,0,0.000000,0.000000,0.000000,02 - Coordination,Commentaires,0,,02 - Coordination:,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,32,Commentaires
12,coord_nims_stakeholders_comment,French,02 - Coordination,Comment,0,0,0.000000,0.000000,0.000000,02 - Coordination,Commentaires,Plan to revitalize the subcommittee on zoonotic diseases.,,02 - Coordination:Plan to revitalize the subcommittee on zoonotic diseases.,2024,1,ODK Server,Uganda,National,Uganda,English,data,32,Commentaires
13,plan_contingency_costed,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,"3.02 - Le plan national d'urgence comprend des actions chiffrées pour la préparation, la réponse et le rétablissement.",1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,36,"3.02 - Le plan national d'urgence comprend des actions chiffrées pour la préparation, la réponse et le rétablissement."
13,plan_contingency_costed,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,"3.02 - Le plan national d'urgence comprend des actions chiffrées pour la préparation, la réponse et le rétablissement.",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,36,"3.02 - Le plan national d'urgence comprend des actions chiffrées pour la préparation, la réponse et le rétablissement."
14,plan_funding_sources,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,"3.03 - Identifier les sources de financement, y compris l'allocation des ressources nationales et les mécanismes pour obtenir des ressources supplémentaires si nécessaire, et s'assurer que les mécanismes d'accès aux sources de financement sont connus.",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,39,"3.03 - Identifier les sources de financement, y compris l'allocation des ressources nationales et les mécanismes pour obtenir des ressources supplémentaires si nécessaire, et s'assurer que les mécanismes d'accès aux sources de financement sont connus."
14,plan_funding_sources,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,"3.03 - Identifier les sources de financement, y compris l'allocation des ressources nationales et les mécanismes pour obtenir des ressources supplémentaires si nécessaire, et s'assurer que les mécanismes d'accès aux sources de financement sont connus.",0,no,,2024,1,ODK Server,Uganda,National,Uganda,English,data,39,"3.03 - Identifier les sources de financement, y compris l'allocation des ressources nationales et les mécanismes pour obtenir des ressources supplémentaires si nécessaire, et s'assurer que les mécanismes d'accès aux sources de financement sont connus."
15,plan_funds_transfer,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,3.04 - Identifier le processus de transfert de fonds du niveau central à l'utilisation locale en cas d'urgence.,1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,42,3.04 - Identifier le processus de transfert de fonds du niveau central à l'utilisation locale en cas d'urgence.
15,plan_funds_transfer,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,3.04 - Identifier le processus de transfert de fonds du niveau central à l'utilisation locale en cas d'urgence.,1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,42,3.04 - Identifier le processus de transfert de fonds du niveau central à l'utilisation locale en cas d'urgence.
16,plan_contingency_rvf,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,3.01 - Plan national d'urgence pour la FVR élaboré et testé. (Lignes directrices pour la surveillance et le contrôle de la FVR),1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,33,3.01 - Plan national d'urgence pour la FVR élaboré et testé. (Lignes directrices pour la surveillance et le contrôle de la FVR)
16,plan_contingency_rvf,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,3.01 - Plan national d'urgence pour la FVR élaboré et testé. (Lignes directrices pour la surveillance et le contrôle de la FVR),1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,33,3.01 - Plan national d'urgence pour la FVR élaboré et testé. (Lignes directrices pour la surveillance et le contrôle de la FVR)
17,plan_rvf_sop,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,"3.05 - Dans les pays où la FVR est endémique, développer des procédures opérationnelles standard pour le contrôle de la FVR. La stratégie de contrôle devrait inclure (1) la coordination transsectorielle des activités de prévention et de contrôle et la mobilisation des ressources, (2) des systèmes de surveillance renforcés pour la détection des cas humains et animaux, (3) le contrôle des mouvements d'animaux, (4) la promotion d'un programme d'interventions sociales et comportementales visant à informer le public et à promouvoir l'adoption de pratiques réduisant la transmission communautaire, (5) la gestion clinique des cas de FVR dans les zones affectées dans les unités de soins de santé et les hôpitaux.",1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,45,"3.05 - Dans les pays où la FVR est endémique, développer des procédures opérationnelles standard pour le contrôle de la FVR. La stratégie de contrôle devrait inclure (1) la coordination transsectorielle des activités de prévention et de contrôle et la mobilisation des ressources, (2) des systèmes de surveillance renforcés pour la détection des cas humains et animaux, (3) le contrôle des mouvements d'animaux, (4) la promotion d'un programme d'interventions sociales et comportementales visant à informer le public et à promouvoir l'adoption de pratiques réduisant la transmission communautaire, (5) la gestion clinique des cas de FVR dans les zones affectées dans les unités de soins de santé et les hôpitaux."
17,plan_rvf_sop,French,03 - Planification et ressources,03 - PLAN,1,10,0.100000,2.000000,0.200000,03 - Planification et ressources,"3.05 - Dans les pays où la FVR est endémique, développer des procédures opérationnelles standard pour le contrôle de la FVR. La stratégie de contrôle devrait inclure (1) la coordination transsectorielle des activités de prévention et de contrôle et la mobilisation des ressources, (2) des systèmes de surveillance renforcés pour la détection des cas humains et animaux, (3) le contrôle des mouvements d'animaux, (4) la promotion d'un programme d'interventions sociales et comportementales visant à informer le public et à promouvoir l'adoption de pratiques réduisant la transmission communautaire, (5) la gestion clinique des cas de FVR dans les zones affectées dans les unités de soins de santé et les hôpitaux.",0,no,,2024,1,ODK Server,Uganda,National,Uganda,English,data,45,"3.05 - Dans les pays où la FVR est endémique, développer des procédures opérationnelles standard pour le contrôle de la FVR. La stratégie de contrôle devrait inclure (1) la coordination transsectorielle des activités de prévention et de contrôle et la mobilisation des ressources, (2) des systèmes de surveillance renforcés pour la détection des cas humains et animaux, (3) le contrôle des mouvements d'animaux, (4) la promotion d'un programme d'interventions sociales et comportementales visant à informer le public et à promouvoir l'adoption de pratiques réduisant la transmission communautaire, (5) la gestion clinique des cas de FVR dans les zones affectées dans les unités de soins de santé et les hôpitaux."
18,plan_comment,French,03 - Planification et ressources,Comment,0,0,0.000000,0.000000,0.000000,03 - Planification et ressources,Commentaires,0,,03 - Planning and resources:,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,48,Commentaires
18,plan_comment,French,03 - Planification et ressources,Comment,0,0,0.000000,0.000000,0.000000,03 - Planification et ressources,Commentaires,0,,03 - Planning and resources:,2024,1,ODK Server,Uganda,National,Uganda,English,data,48,Commentaires
19,epilab_case_def_rvf,French,04 - Surveillance épidémiologique et de laboratoire,04 - EPILAB,1,10,0.100000,0.833333,0.083333,04 - Surveillance épidémiologique et de laboratoire,"4.01 - Élaborer des définitions de cas nationales pour la surveillance humaine et animale de la FVR, y compris au niveau des établissements de santé et des communautés, et faire de la FVR une maladie à notification immédiate. (Lignes directrices pour la surveillance et le contrôle de la FVR)",1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,49,"4.01 - Élaborer des définitions de cas nationales pour la surveillance humaine et animale de la FVR, y compris au niveau des établissements de santé et des communautés, et faire de la FVR une maladie à notification immédiate. (Lignes directrices pour la surveillance et le contrôle de la FVR)"
19,epilab_case_def_rvf,French,04 - Surveillance épidémiologique et de laboratoire,04 - EPILAB,1,10,0.100000,0.833333,0.083333,04 - Surveillance épidémiologique et de laboratoire,"4.01 - Élaborer des définitions de cas nationales pour la surveillance humaine et animale de la FVR, y compris au niveau des établissements de santé et des communautés, et faire de la FVR une maladie à notification immédiate. (Lignes directrices pour la surveillance et le contrôle de la FVR)",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,49,"4.01 - Élaborer des définitions de cas nationales pour la surveillance humaine et animale de la FVR, y compris au niveau des établissements de santé et des communautés, et faire de la FVR une maladie à notification immédiate. (Lignes directrices pour la surveillance et le contrôle de la FVR)"
20,epilab_surv_endemic_rvf,French,04 - Surveillance épidémiologique et de laboratoire,04 - EPILAB,1,10,0.100000,0.833333,0.083333,04 - Surveillance épidémiologique et de laboratoire,"4.02 - Dans les pays où la FVR est endémique, établir une surveillance des cas humains et animaux de FVR. (y compris la capacité des acteurs clés des communautés à reconnaître, rapporter, les cas cliniques ou suspectés de FVR chez les animaux (domestiques et sauvages) et/ou les cas humains).",1,yes,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,52,"4.02 - Dans les pays où la FVR est endémique, établir une surveillance des cas humains et animaux de FVR. (y compris la capacité des acteurs clés des communautés à reconnaître, rapporter, les cas cliniques ou suspectés de FVR chez les animaux (domestiques et sauvages) et/ou les cas humains)."
20,epilab_surv_endemic_rvf,French,04 - Surveillance épidémiologique et de laboratoire,04 - EPILAB,1,10,0.100000,0.833333,0.083333,04 - Surveillance épidémiologique et de laboratoire,"4.02 - Dans les pays où la FVR est endémique, établir une surveillance des cas humains et animaux de FVR. (y compris la capacité des acteurs clés des communautés à reconnaître, rapporter, les cas cliniques ou suspectés de FVR chez les animaux (domestiques et sauvages) et/ou les cas humains).",1,yes,,2024,1,ODK Server,Uganda,National,Uganda,English,data,52,"4.02 - Dans les pays où la FVR est endémique, établir une surveillance des cas humains et animaux de FVR. (y compris la capacité des acteurs clés des communautés à reconnaître, rapporter, les cas cliniques ou suspectés de FVR chez les animaux (domestiques et sauvages) et/ou les cas humains)."
21,epilab_case_train,French,04 - Surveillance épidémiologique et de laboratoire,04 - EPILAB,1,10,0.100000,0.833333,0.083333,04 - Surveillance épidémiologique et de laboratoire,"4.03 - Fournir une formation spécifique sur l'utilisation des définitions de cas, sur la manière d'identifier les cas suspects et probables sur une base clinique et sur la recherche des contacts à tous les niveaux (y compris les agents de santé humaine et animale de la communauté).",0,no,,2024,1,ODK Server,SOUTH SUDAN,National,SOUTH SUDAN,English,data,55,"4.03 - Fournir une formation spécifique sur l'utilisation des définitions de cas, sur la manière d'identifier les cas suspects et probables sur une base clinique et sur la recherche des contacts à tous les niveaux (y compris les agents de santé humaine et animale de la communauté)."
